student_id,fecha,tipo,asistio_clase,entrego_tareas,act_voluntariado,aprobo_parcial,comentario
165,2026-04-29,Llamada,False,True,True,False,Seg #2707
125,2026-03-19,Presencial,True,False,True,False,Seg #2708
337,2026-04-09,Virtual,False,True,True,True,Seg #2709
192,2026-03-20,Presencial,True,True,False,True,Seg #2710
730,2026-01-26,Llamada,True,True,False,False,Seg #2711
214,2026-06-14,Presencial,False,True,False,False,Seg #2712
574,2026-06-25,Virtual,True,True,True,False,Seg #2713
328,2026-02-04,Presencial,True,False,False,True,Seg #2714
957,2026-06-03,Virtual,True,True,False,True,Seg #2715
381,2026-05-24,Presencial,True,True,True,False,Seg #2716
673,2026-03-04,Virtual,True,True,True,True,Seg #2717
578,2026-05-25,Llamada,True,False,True,True,Seg #2718
798,2026-03-08,Llamada,True,True,True,False,Seg #2719
239,2026-04-24,Llamada,False,True,True,False,Seg #2720
532,2026-01-05,Presencial,True,True,True,False,Seg #2721
700,2026-05-19,Virtual,True,True,True,True,Seg #2722
82,2026-01-18,Virtual,True,False,True,True,Seg #2723
363,2026-05-04,Llamada,False,True,True,True,Seg #2724
505,2026-06-18,Llamada,True,True,False,True,Seg #2725
202,2026-05-10,Llamada,True,True,False,True,Seg #2726
920,2026-05-04,Llamada,False,False,True,True,Seg #2727
504,2026-05-30,Presencial,False,True,True,False,Seg #2728
644,2026-03-18,Virtual,True,True,True,True,Seg #2729
37,2026-04-09,Virtual,True,True,True,True,Seg #2730
644,2026-03-24,Presencial,True,True,True,True,Seg #2731
589,2026-03-19,Virtual,True,False,False,True,Seg #2732
601,2026-06-03,Presencial,False,False,True,True,Seg #2733
973,2026-02-22,Llamada,False,False,False,False,Seg #2734
402,2026-01-12,Presencial,True,False,False,True,Seg #2735
765,2026-05-14,Presencial,True,False,True,False,Seg #2736
856,2026-05-22,Presencial,True,True,True,False,Seg #2737
706,2026-03-26,Llamada,False,False,True,True,Seg #2738
176,2026-03-09,Llamada,True,True,True,True,Seg #2739
545,2026-02-19,Llamada,True,True,True,True,Seg #2740
570,2026-01-16,Virtual,True,True,False,False,Seg #2741
467,2026-01-27,Presencial,True,False,False,False,Seg #2742
201,2026-02-14,Virtual,True,True,False,True,Seg #2743
540,2026-03-12,Virtual,False,False,True,True,Seg #2744
547,2026-02-07,Llamada,True,True,True,True,Seg #2745
999,2026-04-16,Presencial,True,True,True,False,Seg #2746
637,2026-05-31,Virtual,True,True,True,True,Seg #2747
394,2026-03-04,Presencial,False,True,True,False,Seg #2748
833,2026-02-09,Virtual,True,True,True,True,Seg #2749
42,2026-06-06,Llamada,True,True,True,False,Seg #2750
597,2026-05-28,Llamada,False,False,False,True,Seg #2751
393,2026-04-25,Virtual,False,True,False,True,Seg #2752
700,2026-01-30,Virtual,False,True,True,True,Seg #2753
623,2026-03-05,Virtual,True,True,False,True,Seg #2754
783,2026-04-19,Presencial,True,True,True,True,Seg #2755
995,2026-06-05,Virtual,True,True,True,True,Seg #2756
441,2026-02-03,Virtual,True,True,False,True,Seg #2757
837,2026-03-19,Virtual,True,True,True,True,Seg #2758
617,2026-06-21,Presencial,True,True,False,True,Seg #2759
506,2026-04-25,Llamada,True,False,True,True,Seg #2760
918,2026-01-30,Virtual,True,False,False,True,Seg #2761
320,2026-06-26,Presencial,True,True,False,True,Seg #2762
553,2026-06-04,Presencial,False,True,True,True,Seg #2763
215,2026-03-10,Presencial,True,True,True,False,Seg #2764
71,2026-06-16,Presencial,True,True,True,True,Seg #2765
568,2026-01-19,Presencial,True,False,True,False,Seg #2766
919,2026-03-18,Llamada,True,True,True,True,Seg #2767
236,2026-05-18,Virtual,True,True,False,False,Seg #2768
281,2026-06-05,Presencial,True,True,True,False,Seg #2769
987,2026-01-07,Presencial,True,False,False,False,Seg #2770
617,2026-01-20,Llamada,False,False,False,False,Seg #2771
902,2026-03-28,Llamada,True,False,True,True,Seg #2772
887,2026-01-04,Llamada,True,True,True,True,Seg #2773
162,2026-04-08,Presencial,True,True,True,True,Seg #2774
191,2026-02-11,Llamada,True,True,True,True,Seg #2775
9,2026-02-19,Virtual,True,True,True,True,Seg #2776
60,2026-04-05,Llamada,True,True,True,True,Seg #2777
893,2026-01-06,Llamada,True,True,False,True,Seg #2778
817,2026-03-11,Llamada,False,True,True,True,Seg #2779
225,2026-02-22,Llamada,False,False,False,True,Seg #2780
819,2026-04-03,Virtual,False,True,False,True,Seg #2781
700,2026-04-26,Virtual,True,True,True,False,Seg #2782
582,2026-01-24,Presencial,True,True,True,True,Seg #2783
805,2026-02-20,Llamada,False,True,False,True,Seg #2784
287,2026-03-01,Llamada,True,True,False,True,Seg #2785
994,2026-02-02,Presencial,False,True,True,False,Seg #2786
169,2026-04-08,Virtual,True,True,True,True,Seg #2787
62,2026-01-05,Llamada,True,True,True,False,Seg #2788
349,2026-03-07,Presencial,True,True,True,True,Seg #2789
442,2026-03-07,Presencial,True,True,True,True,Seg #2790
14,2026-05-24,Llamada,False,True,True,False,Seg #2791
164,2026-02-08,Presencial,False,True,True,False,Seg #2792
420,2026-03-13,Llamada,True,True,True,False,Seg #2793
757,2026-05-16,Virtual,True,False,True,True,Seg #2794
847,2026-06-06,Llamada,False,True,True,False,Seg #2795
520,2026-06-10,Presencial,True,True,False,True,Seg #2796
666,2026-03-02,Llamada,True,False,True,True,Seg #2797
548,2026-03-01,Virtual,True,False,False,True,Seg #2798
560,2026-02-18,Llamada,True,False,True,True,Seg #2799
597,2026-04-22,Virtual,True,True,True,False,Seg #2800
28,2026-03-10,Virtual,True,True,True,True,Seg #2801
708,2026-03-16,Virtual,False,True,False,False,Seg #2802
446,2026-03-11,Presencial,True,True,True,True,Seg #2803
208,2026-03-15,Presencial,True,False,True,True,Seg #2804
470,2026-05-15,Llamada,True,True,False,False,Seg #2805
716,2026-04-01,Llamada,True,False,False,False,Seg #2806
976,2026-06-13,Presencial,True,True,True,False,Seg #2807
819,2026-02-02,Llamada,True,True,False,False,Seg #2808
104,2026-03-19,Virtual,True,False,True,True,Seg #2809
742,2026-01-31,Llamada,True,False,True,False,Seg #2810
426,2026-05-22,Presencial,True,False,True,False,Seg #2811
101,2026-02-13,Presencial,True,False,True,True,Seg #2812
541,2026-04-03,Presencial,True,True,True,True,Seg #2813
639,2026-05-01,Presencial,True,True,True,True,Seg #2814
850,2026-06-26,Llamada,True,False,True,True,Seg #2815
522,2026-03-01,Presencial,True,True,True,False,Seg #2816
106,2026-05-07,Llamada,False,True,True,True,Seg #2817
679,2026-05-25,Virtual,True,True,True,True,Seg #2818
978,2026-05-06,Virtual,False,True,True,True,Seg #2819
769,2026-03-21,Virtual,True,True,True,True,Seg #2820
807,2026-03-30,Llamada,False,False,False,False,Seg #2821
277,2026-04-19,Llamada,True,True,True,True,Seg #2822
65,2026-05-03,Llamada,True,True,True,True,Seg #2823
783,2026-06-29,Llamada,True,False,True,False,Seg #2824
900,2026-03-19,Llamada,True,True,False,False,Seg #2825
188,2026-05-11,Presencial,True,False,True,True,Seg #2826
317,2026-06-01,Llamada,True,True,True,True,Seg #2827
916,2026-06-20,Presencial,True,False,True,True,Seg #2828
138,2026-03-15,Virtual,True,True,False,False,Seg #2829
343,2026-04-16,Presencial,False,True,True,False,Seg #2830
105,2026-01-15,Llamada,True,False,True,True,Seg #2831
546,2026-04-02,Llamada,True,False,True,False,Seg #2832
380,2026-02-28,Presencial,True,True,True,True,Seg #2833
110,2026-02-26,Llamada,True,False,True,True,Seg #2834
944,2026-03-01,Presencial,True,True,False,True,Seg #2835
545,2026-03-29,Llamada,True,False,True,True,Seg #2836
354,2026-03-20,Virtual,False,True,True,True,Seg #2837
743,2026-01-20,Virtual,False,True,True,False,Seg #2838
317,2026-05-31,Presencial,True,True,True,True,Seg #2839
266,2026-05-10,Llamada,True,True,True,False,Seg #2840
694,2026-04-03,Llamada,True,True,True,False,Seg #2841
852,2026-04-16,Virtual,True,True,True,False,Seg #2842
65,2026-02-22,Presencial,True,True,True,True,Seg #2843
333,2026-06-09,Llamada,True,True,True,True,Seg #2844
513,2026-05-22,Llamada,True,True,False,True,Seg #2845
133,2026-03-22,Llamada,True,False,True,True,Seg #2846
592,2026-03-12,Virtual,True,True,False,False,Seg #2847
783,2026-02-22,Llamada,False,False,True,True,Seg #2848
753,2026-04-27,Presencial,True,False,True,True,Seg #2849
540,2026-01-12,Presencial,True,True,True,True,Seg #2850
735,2026-02-02,Presencial,True,False,True,False,Seg #2851
535,2026-04-13,Virtual,True,True,True,True,Seg #2852
496,2026-06-09,Virtual,True,True,False,True,Seg #2853
621,2026-01-16,Presencial,True,True,False,False,Seg #2854
619,2026-03-24,Llamada,True,True,True,True,Seg #2855
657,2026-06-23,Presencial,True,False,False,True,Seg #2856
369,2026-01-07,Presencial,False,True,True,True,Seg #2857
866,2026-06-14,Presencial,True,True,False,True,Seg #2858
909,2026-06-14,Presencial,True,False,True,True,Seg #2859
910,2026-04-02,Llamada,False,True,False,True,Seg #2860
651,2026-02-10,Presencial,False,True,True,False,Seg #2861
796,2026-02-06,Llamada,True,True,False,False,Seg #2862
810,2026-01-16,Virtual,True,False,True,False,Seg #2863
992,2026-04-11,Llamada,True,False,True,True,Seg #2864
99,2026-04-14,Presencial,True,True,True,True,Seg #2865
317,2026-01-09,Llamada,True,True,False,False,Seg #2866
123,2026-06-25,Presencial,True,True,True,True,Seg #2867
320,2026-01-19,Presencial,True,True,True,False,Seg #2868
799,2026-03-13,Llamada,True,False,True,True,Seg #2869
593,2026-06-17,Virtual,True,True,False,False,Seg #2870
495,2026-04-20,Presencial,True,True,True,False,Seg #2871
457,2026-02-08,Presencial,True,False,True,True,Seg #2872
522,2026-05-08,Llamada,True,False,False,True,Seg #2873
520,2026-06-04,Presencial,True,True,True,True,Seg #2874
917,2026-06-18,Presencial,True,True,True,True,Seg #2875
717,2026-01-23,Presencial,True,True,True,True,Seg #2876
315,2026-01-19,Presencial,True,True,False,False,Seg #2877
946,2026-05-02,Presencial,True,True,True,True,Seg #2878
709,2026-06-25,Llamada,False,True,True,True,Seg #2879
710,2026-05-04,Llamada,False,False,False,True,Seg #2880
542,2026-05-13,Llamada,True,False,True,True,Seg #2881
479,2026-01-31,Llamada,False,True,False,True,Seg #2882
913,2026-01-20,Presencial,True,True,True,False,Seg #2883
971,2026-06-05,Virtual,True,True,True,False,Seg #2884
20,2026-05-15,Llamada,False,False,True,True,Seg #2885
560,2026-06-26,Virtual,True,False,False,True,Seg #2886
969,2026-06-11,Presencial,True,True,True,False,Seg #2887
130,2026-02-17,Virtual,True,True,True,True,Seg #2888
293,2026-05-03,Presencial,True,False,False,True,Seg #2889
897,2026-02-05,Presencial,True,True,True,True,Seg #2890
132,2026-02-19,Llamada,True,True,False,True,Seg #2891
356,2026-06-14,Llamada,True,True,True,True,Seg #2892
54,2026-06-17,Llamada,True,False,True,False,Seg #2893
890,2026-06-18,Presencial,True,True,False,True,Seg #2894
793,2026-02-16,Llamada,False,False,True,False,Seg #2895
387,2026-02-23,Virtual,False,True,False,True,Seg #2896
265,2026-05-18,Llamada,True,False,True,False,Seg #2897
982,2026-03-04,Virtual,True,True,True,True,Seg #2898
215,2026-02-08,Llamada,False,True,True,True,Seg #2899
460,2026-06-12,Llamada,True,False,True,False,Seg #2900
458,2026-04-29,Llamada,True,False,True,False,Seg #2901
802,2026-01-19,Presencial,True,False,False,True,Seg #2902
43,2026-04-11,Llamada,False,True,True,False,Seg #2903
586,2026-01-19,Virtual,True,True,True,True,Seg #2904
862,2026-02-04,Llamada,True,True,False,False,Seg #2905
278,2026-02-03,Llamada,True,True,False,False,Seg #2906
838,2026-03-23,Virtual,True,False,True,True,Seg #2907
754,2026-01-19,Llamada,True,True,True,True,Seg #2908
130,2026-01-22,Virtual,True,True,False,True,Seg #2909
350,2026-03-01,Virtual,True,True,True,False,Seg #2910
706,2026-01-06,Llamada,True,True,True,True,Seg #2911
544,2026-05-18,Llamada,True,False,False,True,Seg #2912
106,2026-03-19,Llamada,False,True,True,True,Seg #2913
912,2026-01-30,Virtual,False,True,True,False,Seg #2914
716,2026-05-01,Presencial,True,False,False,True,Seg #2915
1,2026-02-26,Presencial,True,True,False,False,Seg #2916
757,2026-02-06,Virtual,True,True,False,False,Seg #2917
584,2026-04-21,Llamada,True,True,True,True,Seg #2918
432,2026-03-16,Virtual,True,True,True,True,Seg #2919
306,2026-05-12,Presencial,True,True,False,False,Seg #2920
909,2026-04-27,Presencial,True,True,True,True,Seg #2921
527,2026-03-24,Virtual,True,True,False,False,Seg #2922
53,2026-05-30,Presencial,False,True,True,False,Seg #2923
940,2026-01-18,Llamada,True,True,False,False,Seg #2924
520,2026-02-10,Presencial,True,True,True,True,Seg #2925
330,2026-05-04,Presencial,True,False,True,True,Seg #2926
558,2026-02-23,Llamada,False,True,True,False,Seg #2927
325,2026-02-09,Virtual,False,False,False,True,Seg #2928
114,2026-01-17,Llamada,True,True,True,False,Seg #2929
147,2026-03-11,Presencial,True,True,True,True,Seg #2930
166,2026-04-24,Presencial,True,True,True,True,Seg #2931
379,2026-05-22,Llamada,True,False,True,True,Seg #2932
139,2026-02-07,Virtual,True,True,False,False,Seg #2933
629,2026-02-19,Virtual,True,True,True,True,Seg #2934
299,2026-01-09,Presencial,True,False,True,True,Seg #2935
276,2026-04-02,Llamada,True,False,True,False,Seg #2936
916,2026-06-03,Llamada,True,True,True,False,Seg #2937
789,2026-03-27,Llamada,True,False,False,False,Seg #2938
850,2026-05-31,Llamada,True,True,True,True,Seg #2939
825,2026-06-28,Presencial,False,True,True,False,Seg #2940
178,2026-02-15,Virtual,True,True,True,True,Seg #2941
842,2026-06-07,Presencial,False,True,False,False,Seg #2942
354,2026-06-16,Virtual,True,True,True,False,Seg #2943
154,2026-01-11,Presencial,False,False,False,True,Seg #2944
926,2026-01-23,Presencial,False,True,True,True,Seg #2945
201,2026-05-17,Virtual,True,True,False,False,Seg #2946
878,2026-06-23,Presencial,False,False,True,True,Seg #2947
115,2026-04-21,Virtual,True,True,False,False,Seg #2948
671,2026-03-15,Llamada,True,False,True,True,Seg #2949
554,2026-03-08,Llamada,True,False,True,False,Seg #2950
759,2026-03-20,Virtual,True,False,False,True,Seg #2951
68,2026-02-26,Presencial,True,False,True,True,Seg #2952
445,2026-05-05,Virtual,True,True,True,True,Seg #2953
445,2026-06-01,Virtual,True,True,False,True,Seg #2954
326,2026-02-05,Llamada,True,True,True,True,Seg #2955
846,2026-03-09,Presencial,True,True,True,True,Seg #2956
708,2026-03-06,Llamada,True,True,True,True,Seg #2957
602,2026-01-15,Presencial,True,True,True,False,Seg #2958
623,2026-05-02,Virtual,False,False,False,True,Seg #2959
880,2026-03-25,Llamada,True,False,True,False,Seg #2960
359,2026-01-11,Presencial,True,True,True,True,Seg #2961
145,2026-02-25,Presencial,False,True,True,True,Seg #2962
275,2026-01-09,Llamada,True,True,True,True,Seg #2963
509,2026-01-31,Virtual,True,False,False,True,Seg #2964
179,2026-03-29,Presencial,True,True,False,True,Seg #2965
753,2026-02-17,Virtual,True,True,True,True,Seg #2966
838,2026-03-01,Llamada,False,True,True,True,Seg #2967
831,2026-03-15,Llamada,True,True,False,True,Seg #2968
477,2026-06-27,Presencial,True,False,True,True,Seg #2969
843,2026-03-30,Llamada,True,True,True,True,Seg #2970
976,2026-01-31,Virtual,True,True,True,True,Seg #2971
414,2026-06-25,Llamada,False,False,True,False,Seg #2972
153,2026-05-30,Virtual,False,False,False,True,Seg #2973
104,2026-03-17,Presencial,False,False,True,True,Seg #2974
75,2026-02-05,Llamada,True,True,False,True,Seg #2975
128,2026-06-16,Llamada,True,True,True,True,Seg #2976
711,2026-01-14,Presencial,True,True,True,True,Seg #2977
666,2026-03-01,Presencial,True,True,False,False,Seg #2978
568,2026-03-27,Llamada,True,True,False,False,Seg #2979
790,2026-06-25,Virtual,True,True,False,True,Seg #2980
345,2026-03-11,Llamada,False,True,True,True,Seg #2981
531,2026-03-03,Presencial,True,False,False,True,Seg #2982
159,2026-02-28,Presencial,True,True,True,True,Seg #2983
538,2026-04-25,Llamada,True,False,True,False,Seg #2984
426,2026-03-17,Virtual,True,True,True,False,Seg #2985
681,2026-02-12,Llamada,True,True,True,True,Seg #2986
996,2026-05-19,Llamada,True,True,False,False,Seg #2987
23,2026-02-06,Llamada,True,False,True,True,Seg #2988
47,2026-03-27,Presencial,True,True,True,True,Seg #2989
525,2026-02-19,Presencial,True,False,True,True,Seg #2990
729,2026-04-11,Presencial,True,True,True,True,Seg #2991
834,2026-05-21,Llamada,True,False,True,False,Seg #2992
706,2026-02-18,Llamada,True,True,True,False,Seg #2993
144,2026-01-22,Virtual,True,False,True,True,Seg #2994
585,2026-05-27,Llamada,False,True,True,True,Seg #2995
668,2026-06-09,Virtual,True,False,False,False,Seg #2996
589,2026-02-01,Llamada,True,True,True,False,Seg #2997
419,2026-03-11,Virtual,False,True,True,True,Seg #2998
681,2026-06-20,Llamada,True,False,False,True,Seg #2999
973,2026-06-28,Presencial,True,True,True,False,Seg #3000
799,2026-02-14,Llamada,True,True,False,False,Seg #3001
85,2026-05-02,Llamada,True,False,True,False,Seg #3002
416,2026-04-16,Llamada,False,True,False,True,Seg #3003
694,2026-04-05,Llamada,True,True,True,True,Seg #3004
482,2026-06-17,Llamada,True,True,True,False,Seg #3005
456,2026-06-13,Presencial,True,False,True,False,Seg #3006
827,2026-03-10,Presencial,True,True,True,True,Seg #3007
297,2026-04-19,Virtual,True,True,False,True,Seg #3008
112,2026-06-08,Presencial,True,True,True,False,Seg #3009
962,2026-04-09,Presencial,True,False,True,False,Seg #3010
230,2026-02-26,Presencial,True,False,True,False,Seg #3011
96,2026-01-07,Presencial,False,False,False,True,Seg #3012
950,2026-04-23,Presencial,True,True,False,False,Seg #3013
680,2026-05-15,Virtual,True,True,True,True,Seg #3014
378,2026-03-07,Llamada,True,True,True,False,Seg #3015
156,2026-06-01,Llamada,False,True,True,True,Seg #3016
421,2026-06-06,Presencial,True,False,True,False,Seg #3017
105,2026-01-26,Llamada,False,False,True,True,Seg #3018
705,2026-03-11,Virtual,True,True,True,False,Seg #3019
330,2026-06-06,Virtual,False,True,False,True,Seg #3020
439,2026-04-18,Llamada,True,True,False,True,Seg #3021
132,2026-05-04,Llamada,True,True,True,False,Seg #3022
867,2026-03-29,Presencial,True,True,True,True,Seg #3023
382,2026-03-04,Presencial,False,True,False,True,Seg #3024
138,2026-02-24,Llamada,True,True,True,False,Seg #3025
943,2026-01-13,Presencial,False,False,True,True,Seg #3026
843,2026-06-06,Presencial,False,True,False,False,Seg #3027
270,2026-04-14,Llamada,True,True,True,True,Seg #3028
550,2026-03-24,Llamada,True,True,True,False,Seg #3029
396,2026-03-07,Virtual,True,False,True,False,Seg #3030
557,2026-05-14,Llamada,False,False,True,False,Seg #3031
913,2026-06-21,Virtual,True,True,True,False,Seg #3032
464,2026-03-24,Presencial,False,True,True,True,Seg #3033
675,2026-06-20,Presencial,True,True,True,False,Seg #3034
450,2026-04-07,Virtual,True,True,False,False,Seg #3035
331,2026-02-02,Virtual,True,True,True,True,Seg #3036
253,2026-01-09,Llamada,True,True,True,True,Seg #3037
681,2026-02-16,Llamada,False,True,True,False,Seg #3038
963,2026-02-25,Virtual,True,True,True,True,Seg #3039
285,2026-04-28,Presencial,True,True,False,True,Seg #3040
274,2026-06-29,Llamada,True,True,True,True,Seg #3041
20,2026-04-16,Virtual,True,True,True,True,Seg #3042
239,2026-03-02,Llamada,True,True,True,False,Seg #3043
270,2026-05-20,Llamada,True,True,True,True,Seg #3044
418,2026-05-08,Llamada,False,True,True,True,Seg #3045
945,2026-04-17,Presencial,True,False,True,False,Seg #3046
310,2026-06-15,Presencial,True,False,True,True,Seg #3047
31,2026-06-13,Llamada,True,False,False,False,Seg #3048
826,2026-04-02,Llamada,True,True,False,False,Seg #3049
104,2026-02-07,Llamada,True,False,False,False,Seg #3050
682,2026-06-25,Presencial,True,True,False,False,Seg #3051
186,2026-03-15,Llamada,True,False,False,True,Seg #3052
128,2026-01-07,Virtual,True,True,False,True,Seg #3053
210,2026-05-14,Llamada,True,True,True,True,Seg #3054
414,2026-05-20,Virtual,True,True,True,True,Seg #3055
281,2026-04-16,Llamada,False,False,False,True,Seg #3056
959,2026-04-15,Virtual,True,False,True,True,Seg #3057
253,2026-02-19,Llamada,True,False,True,True,Seg #3058
19,2026-02-21,Llamada,True,True,True,True,Seg #3059
712,2026-05-03,Virtual,True,True,True,True,Seg #3060
732,2026-01-27,Virtual,False,False,True,True,Seg #3061
136,2026-06-04,Presencial,True,True,True,True,Seg #3062
223,2026-04-13,Presencial,True,False,True,False,Seg #3063
3,2026-04-20,Presencial,True,True,False,False,Seg #3064
963,2026-06-24,Virtual,True,True,False,False,Seg #3065
236,2026-03-12,Llamada,True,False,False,False,Seg #3066
854,2026-03-04,Presencial,False,True,False,False,Seg #3067
465,2026-01-08,Presencial,True,False,True,False,Seg #3068
228,2026-04-29,Llamada,True,True,True,True,Seg #3069
913,2026-02-27,Virtual,True,False,True,True,Seg #3070
654,2026-06-19,Llamada,True,True,False,False,Seg #3071
499,2026-02-10,Llamada,True,True,True,True,Seg #3072
521,2026-05-19,Presencial,True,True,False,True,Seg #3073
702,2026-06-14,Presencial,True,True,True,True,Seg #3074
862,2026-04-29,Llamada,True,True,False,True,Seg #3075
917,2026-03-03,Llamada,False,False,True,False,Seg #3076
972,2026-05-26,Virtual,True,True,False,True,Seg #3077
677,2026-06-23,Llamada,False,True,True,True,Seg #3078
992,2026-04-23,Presencial,True,False,True,True,Seg #3079
139,2026-04-02,Presencial,True,True,True,False,Seg #3080
276,2026-05-26,Presencial,False,True,False,False,Seg #3081
291,2026-06-03,Virtual,True,True,True,True,Seg #3082
53,2026-03-05,Presencial,False,False,False,False,Seg #3083
687,2026-03-30,Presencial,True,True,False,True,Seg #3084
110,2026-01-07,Presencial,True,True,False,False,Seg #3085
715,2026-04-16,Presencial,True,False,True,False,Seg #3086
948,2026-03-22,Presencial,False,False,True,False,Seg #3087
648,2026-01-24,Virtual,False,True,True,True,Seg #3088
4,2026-01-31,Llamada,True,False,False,True,Seg #3089
667,2026-02-07,Llamada,True,False,False,True,Seg #3090
684,2026-06-17,Llamada,True,True,False,True,Seg #3091
936,2026-04-21,Llamada,False,False,True,True,Seg #3092
870,2026-02-27,Llamada,True,True,True,True,Seg #3093
47,2026-02-26,Virtual,True,True,False,True,Seg #3094
94,2026-05-25,Presencial,True,True,True,False,Seg #3095
940,2026-06-02,Presencial,True,True,False,True,Seg #3096
560,2026-02-08,Presencial,True,True,True,False,Seg #3097
752,2026-01-07,Virtual,False,False,True,False,Seg #3098
859,2026-01-08,Presencial,True,True,False,False,Seg #3099
213,2026-06-12,Virtual,False,True,True,False,Seg #3100
436,2026-03-17,Llamada,True,True,True,False,Seg #3101
852,2026-06-10,Virtual,True,False,False,False,Seg #3102
508,2026-04-28,Presencial,True,True,False,True,Seg #3103
836,2026-01-17,Llamada,True,True,False,True,Seg #3104
651,2026-06-04,Presencial,False,True,False,False,Seg #3105
205,2026-05-07,Presencial,True,False,True,True,Seg #3106
381,2026-06-02,Llamada,True,True,True,True,Seg #3107
73,2026-02-03,Presencial,True,False,True,False,Seg #3108
516,2026-06-06,Llamada,True,True,True,True,Seg #3109
76,2026-04-22,Llamada,False,True,True,False,Seg #3110
841,2026-04-29,Virtual,True,True,False,True,Seg #3111
77,2026-01-18,Presencial,True,False,True,True,Seg #3112
816,2026-02-21,Virtual,True,True,True,True,Seg #3113
768,2026-02-01,Presencial,True,True,True,False,Seg #3114
410,2026-06-15,Llamada,True,True,True,True,Seg #3115
614,2026-02-05,Presencial,True,True,True,False,Seg #3116
106,2026-03-23,Presencial,True,True,False,True,Seg #3117
845,2026-06-01,Virtual,True,False,True,True,Seg #3118
551,2026-05-17,Llamada,False,True,True,True,Seg #3119
476,2026-06-12,Virtual,True,True,True,True,Seg #3120
826,2026-05-28,Virtual,True,True,True,True,Seg #3121
275,2026-02-10,Presencial,False,True,True,True,Seg #3122
88,2026-01-11,Virtual,False,True,False,True,Seg #3123
723,2026-04-30,Llamada,False,True,True,True,Seg #3124
881,2026-03-05,Virtual,False,False,True,False,Seg #3125
77,2026-03-23,Presencial,True,True,True,True,Seg #3126
77,2026-06-09,Llamada,True,True,True,True,Seg #3127
442,2026-03-12,Virtual,True,True,True,False,Seg #3128
540,2026-01-18,Presencial,True,True,True,False,Seg #3129
245,2026-04-19,Presencial,False,False,True,False,Seg #3130
578,2026-02-04,Presencial,True,False,True,False,Seg #3131
778,2026-05-24,Llamada,True,True,True,True,Seg #3132
382,2026-04-22,Presencial,True,True,True,False,Seg #3133
982,2026-03-07,Virtual,True,True,True,False,Seg #3134
717,2026-04-13,Llamada,False,True,False,False,Seg #3135
570,2026-02-03,Llamada,True,True,True,True,Seg #3136
713,2026-06-22,Llamada,True,False,False,False,Seg #3137
737,2026-05-30,Presencial,False,True,True,True,Seg #3138
142,2026-02-19,Presencial,True,True,True,False,Seg #3139
893,2026-05-12,Virtual,True,True,True,True,Seg #3140
368,2026-04-10,Virtual,True,True,False,True,Seg #3141
84,2026-06-26,Presencial,True,True,True,True,Seg #3142
143,2026-02-03,Llamada,False,True,True,True,Seg #3143
352,2026-04-05,Virtual,True,False,True,False,Seg #3144
545,2026-02-25,Virtual,True,True,True,False,Seg #3145
913,2026-04-17,Presencial,True,True,True,False,Seg #3146
152,2026-01-17,Presencial,False,True,True,True,Seg #3147
158,2026-06-09,Virtual,True,False,True,False,Seg #3148
446,2026-04-24,Presencial,False,False,False,False,Seg #3149
653,2026-05-18,Llamada,True,False,True,True,Seg #3150
958,2026-05-28,Presencial,True,False,True,False,Seg #3151
763,2026-04-15,Llamada,False,True,True,True,Seg #3152
303,2026-05-20,Llamada,True,False,True,True,Seg #3153
624,2026-02-14,Presencial,True,False,True,True,Seg #3154
656,2026-03-17,Llamada,True,True,True,True,Seg #3155
450,2026-03-28,Llamada,True,True,True,True,Seg #3156
721,2026-02-16,Llamada,True,True,True,True,Seg #3157
224,2026-04-24,Presencial,True,True,True,False,Seg #3158
43,2026-02-04,Virtual,True,True,True,True,Seg #3159
264,2026-01-23,Virtual,False,True,True,True,Seg #3160
756,2026-02-23,Llamada,True,True,True,False,Seg #3161
3,2026-01-19,Presencial,True,False,True,True,Seg #3162
637,2026-04-07,Virtual,False,True,True,False,Seg #3163
268,2026-01-23,Llamada,True,False,False,True,Seg #3164
596,2026-04-09,Presencial,True,True,True,True,Seg #3165
16,2026-03-28,Virtual,True,True,True,True,Seg #3166
334,2026-05-30,Llamada,True,True,True,False,Seg #3167
464,2026-04-26,Virtual,True,True,True,True,Seg #3168
59,2026-03-07,Virtual,True,True,False,True,Seg #3169
177,2026-02-13,Llamada,True,True,False,False,Seg #3170
63,2026-02-21,Llamada,True,True,False,False,Seg #3171
958,2026-05-02,Llamada,True,True,False,True,Seg #3172
561,2026-06-14,Llamada,True,True,True,False,Seg #3173
307,2026-03-27,Presencial,True,True,True,True,Seg #3174
246,2026-02-07,Presencial,True,True,False,True,Seg #3175
289,2026-06-15,Llamada,True,True,True,True,Seg #3176
798,2026-05-16,Virtual,True,True,False,True,Seg #3177
955,2026-01-15,Llamada,False,True,True,True,Seg #3178
332,2026-01-23,Llamada,False,True,True,True,Seg #3179
527,2026-03-16,Llamada,False,True,False,True,Seg #3180
850,2026-04-04,Presencial,True,True,True,True,Seg #3181
255,2026-02-22,Presencial,True,True,False,True,Seg #3182
604,2026-02-12,Llamada,True,True,True,False,Seg #3183
510,2026-03-04,Llamada,True,True,False,False,Seg #3184
791,2026-04-07,Virtual,True,True,False,True,Seg #3185
718,2026-06-27,Virtual,True,False,True,False,Seg #3186
606,2026-04-21,Llamada,True,False,True,True,Seg #3187
